data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-06-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,854,21,875,102786,103661,21691,25132,2894772,40816,,,3039249,38605297,8436407,,4,,,1433626,1605623,16155332,22449965,ITC,ITC4
2022-06-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,909,24,933,113591,114524,10863,12082,2895978,40829,,,3051331,38651918,8442687,,6,,,1434933,1616398,16162401,22489517,ITC,ITC4
2022-07-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,975,24,999,114724,115723,1199,11575,2906339,40844,,,3062906,38697957,8448389,,0,,,1436333,1626573,16169484,22528473,ITC,ITC4
2022-07-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1007,24,1031,115855,116886,1163,11627,2916795,40852,,,3074533,38747742,8455175,,4,,,1437622,1636911,16176114,22571628,ITC,ITC4
2022-07-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1002,24,1026,124257,125283,8397,8542,2916917,40875,,,3083075,38783920,8459170,,4,,,1438366,1644709,16181035,22602885,ITC,ITC4
2022-07-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1027,25,1052,122890,123942,-1341,3249,2921503,40879,,,3086324,38798150,8461125,,1,,,1438611,1647713,16182985,22615165,ITC,ITC4
2022-07-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1103,26,1129,127651,128780,4838,19037,2935695,40886,,,3105361,38870736,8470274,,3,,,1440065,1665296,16192465,22678271,ITC,ITC4
2022-07-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1171,29,1200,138741,139941,11161,13681,2938203,40898,,,3119042,38923499,8476980,,5,,,1441958,1677084,16201265,22722234,ITC,ITC4
2022-07-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1215,26,1241,138520,139761,-180,13595,2951961,40915,,,3132637,38976269,8484129,,1,,,1443492,1689145,16208439,22767830,ITC,ITC4
2022-07-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1219,25,1244,142072,143316,3555,12508,2960906,40923,,,3145145,39027258,8489839,,2,,,1445001,1700144,16215501,22811757,ITC,ITC4
2022-07-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1263,27,1290,145447,146737,3421,12646,2970102,40952,,,3157791,39081743,8496342,,4,,,1446341,1711450,16222431,22859312,ITC,ITC4
2022-07-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1279,28,1307,151888,153195,6458,9295,2972934,40957,,,3167086,39122340,8501233,,3,,,1447091,1719995,16227199,22895141,ITC,ITC4
2022-07-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1306,29,1335,151039,152374,-821,3666,2977390,40988,,,3170752,39137866,8503327,,8,,,1447410,1723342,16229209,22908657,ITC,ITC4
2022-07-12T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1383,36,1419,153177,154596,2222,20201,2995354,41003,,,3190953,39216950,8513059,,8,,,1448862,1742091,16238365,22978585,ITC,ITC4
2022-07-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1406,40,1446,162589,164035,9439,15185,3001086,41017,,,3206138,39276011,8520629,,8,,,1450595,1755543,16247120,23028891,ITC,ITC4
2022-07-14T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1455,42,1497,163479,164976,941,14429,3014545,41046,,,3220567,39332915,8527721,,6,,,1452206,1768361,16254909,23078006,ITC,ITC4
2022-07-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1482,44,1526,160497,162023,-2953,13001,3030472,41073,,,3233568,39386261,8534056,,7,,,1453669,1779899,16261881,23124380,ITC,ITC4
2022-07-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1506,42,1548,164932,166480,4457,11928,3037913,41103,,,3245496,39440895,8540164,,2,,,1454916,1790580,16268515,23172380,ITC,ITC4
2022-07-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1526,40,1566,169134,170700,4220,8971,3042637,41130,,,3254467,39482614,8544913,,2,,,1455590,1798877,16273394,23209220,ITC,ITC4
2022-07-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1538,40,1578,164127,165705,-4995,3262,3050882,41142,,,3257729,39497538,8546959,,3,,,1455843,1801886,16275861,23221677,ITC,ITC4
2022-07-19T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1543,38,1581,155600,157181,-8524,18180,3077558,41170,,,3275909,39578103,8556215,,5,,,1460167,1815742,16284911,23293192,ITC,ITC4
2022-07-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1573,39,1612,163082,164694,7513,11218,3081248,41185,,,3287127,39626849,8561738,,8,,,1461584,1825543,16292797,23334052,ITC,ITC4
2022-07-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1540,41,1581,157983,159564,-5130,10846,3097182,41227,,,3297973,39677930,8567558,,5,,,1462846,1835127,16300278,23377652,ITC,ITC4
2022-07-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1524,41,1565,156911,158476,-1088,8915,3107154,41258,,,3306888,39724263,8572563,,2,,,1463758,1843130,16306100,23418163,ITC,ITC4
2022-07-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1490,48,1538,153086,154624,-3852,8675,3119647,41292,,,3315563,39772387,8577589,,9,,,1464727,1850836,16312071,23460316,ITC,ITC4
2022-07-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1495,48,1543,154304,155847,1223,6366,3124762,41320,,,3321929,39808674,8581351,,3,,,1465314,1856615,16316578,23492096,ITC,ITC4
2022-07-25T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1526,48,1574,150391,151965,-3882,2331,3130962,41333,,,3324260,39821731,8582945,,3,,,1465529,1858731,16318385,23503346,ITC,ITC4
2022-07-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1577,55,1632,144835,146467,-5498,13130,3149520,41403,,,3337390,39886915,8590013,,8,,,1466566,1870824,16326992,23559923,ITC,ITC4
2022-07-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1550,58,1608,148443,150051,3584,8605,3154518,41426,,,3345995,39933809,8595324,,6,,,1467628,1878367,16334188,23599621,ITC,ITC4
2022-07-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1529,49,1578,131670,133248,-16803,7669,3178953,41463,,,3353664,39975815,8600033,,6,,,1468453,1885211,16340436,23635379,ITC,ITC4
2022-07-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1503,52,1555,127651,129206,-4042,6847,3189796,41509,,,3360511,40015393,8604189,,3,,,1469177,1891334,16345754,23669639,ITC,ITC4
2022-07-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1448,53,1501,121154,122655,-6551,6146,3202467,41535,,,3366657,40054765,8608333,,1,,,1469773,1896884,16351180,23703585,ITC,ITC4
2022-07-31T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1416,51,1467,121327,122794,139,4549,3206853,41559,,,3371206,40083330,8611479,,0,,,1470120,1901086,16354635,23728695,ITC,ITC4
2022-08-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1399,53,1452,117044,118496,-4298,1721,3212847,41584,,,3372927,40094956,8612981,,2,,,1470345,1902582,16356465,23738491,ITC,ITC4
2022-08-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1375,50,1425,107571,108996,-9500,8860,3231178,41613,,,3381787,40146163,8618441,,4,,,1471066,1910721,16363282,23782881,ITC,ITC4
2022-08-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1348,47,1395,108600,109995,999,5572,3235731,41633,,,3387359,40181900,8622329,,0,,,1471691,1915668,16369669,23812231,ITC,ITC4
2022-08-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1294,36,1330,99822,101152,-8843,5369,3249912,41664,,,3392728,40216634,8626184,,4,,,1472397,1920331,16375342,23841292,ITC,ITC4
2022-08-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1210,36,1246,97305,98551,-2601,4692,3257161,41708,,,3397420,40247923,8629495,,1,,,1472976,1924444,16379883,23868040,ITC,ITC4
2022-08-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1148,34,1182,92774,93956,-4595,4328,3266045,41747,,,3401748,40280096,8632906,,0,,,1473483,1928265,16384323,23895773,ITC,ITC4
2022-08-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1113,36,1149,93785,94934,978,3145,3268180,41779,,,3404893,40303374,8635560,,2,,,1473758,1931135,16387327,23916047,ITC,ITC4
2022-08-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1125,35,1160,90581,91741,-3193,1169,3272515,41806,,,3406062,40312184,8636707,,0,,,1473891,1932171,16388784,23923400,ITC,ITC4
2022-08-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1137,37,1174,80361,81535,-10206,5474,3288175,41826,,,3411536,40349152,8640692,,2,,,1474268,1937268,16394051,23955101,ITC,ITC4
2022-08-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1081,42,1123,76388,77511,-4024,3740,3295926,41839,,,3415276,40375795,8643680,,5,,,1474757,1940519,16398724,23977071,ITC,ITC4
2022-08-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1055,41,1096,69572,70668,-6843,3224,3305957,41875,,,3418500,40399926,8646373,,0,,,1475165,1943335,16402380,23997546,ITC,ITC4
2022-08-12T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1010,28,1038,62353,63391,-7277,2975,3316165,41919,,,3421475,40423051,8648945,,2,,,1475499,1945976,16405776,24017275,ITC,ITC4
2022-08-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,979,31,1010,58626,59636,-3755,2813,3322708,41944,,,3424288,40448019,8651837,,3,,,1475823,1948465,16408872,24039147,ITC,ITC4
2022-08-14T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,914,32,946,58105,59051,-585,2143,3325416,41964,,,3426431,40465598,8653888,,1,,,1476013,1950418,16411117,24054481,ITC,ITC4
2022-08-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,905,31,936,56554,57490,-1561,947,3327914,41974,,,3427378,40473843,8655036,,1,,,1476105,1951273,16412448,24061395,ITC,ITC4
2022-08-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,917,30,947,55419,56366,-1124,783,3329808,41987,,,3428161,40481660,8656143,,2,,,1476201,1951960,16413846,24067814,ITC,ITC4
2022-08-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,891,27,918,49896,50814,-5552,4654,3340003,41998,,,3432815,40513789,8659678,,3,,,1476612,1956203,16418521,24095268,ITC,ITC4
2022-08-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,884,20,904,51200,52104,1290,3029,3341726,42014,,,3435844,40535558,8662193,,4,,,1477060,1958784,16422385,24113173,ITC,ITC4
2022-08-19T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,845,21,866,47279,48145,-3959,2762,3348425,42036,,,3438606,40555278,8664553,,1,,,1477402,1961204,16425245,24130033,ITC,ITC4
2022-08-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,799,21,820,45504,46324,-1821,2799,3353021,42060,,,3441405,40576943,8667201,,0,,,1477703,1963702,16428191,24148752,ITC,ITC4
2022-08-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,782,21,803,46048,46851,527,2235,3354706,42083,,,3443640,40593287,8669279,,1,,,1477901,1965739,16430396,24162891,ITC,ITC4
2022-08-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,790,20,810,44485,45295,-1556,1042,3357288,42099,,,3444682,40601186,8670450,,1,,,1478000,1966682,16431729,24169457,ITC,ITC4
2022-08-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,780,20,800,43067,43867,-1428,4918,3363610,42123,,,3449600,40629143,8674035,,1,,,1478364,1971236,16435622,24193521,ITC,ITC4
2022-08-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,753,22,775,44167,44942,1075,3322,3365846,42134,,,3452922,40653452,8676927,,3,,,1478771,1974151,16439867,24213585,ITC,ITC4
2022-08-25T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,757,23,780,43309,44089,-853,3099,3369778,42154,,,3456021,40674381,8679404,,1,,,1479121,1976900,16443311,24231070,ITC,ITC4
2022-08-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,715,22,737,42130,42867,-1222,3017,3373999,42172,,,3459038,40693885,8681826,,0,,,1479454,1979584,16446024,24247861,ITC,ITC4
2022-08-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,686,22,708,42328,43036,169,2973,3376786,42189,,,3462011,40714922,8684414,,1,,,1479763,1982248,16448987,24265935,ITC,ITC4
2022-08-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,673,21,694,43122,43816,780,2366,3378357,42204,,,3464377,40731744,8686568,,0,,,1479951,1984426,16451449,24280295,ITC,ITC4
2022-08-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,667,21,688,42658,43346,-470,1042,3379855,42218,,,3465419,40739491,8687680,,1,,,1480018,1985401,16452649,24286842,ITC,ITC4
2022-08-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,659,21,680,43273,43953,607,4875,3384116,42225,,,3470294,40771151,8691593,,1,,,1480367,1989927,16456712,24314439,ITC,ITC4
2022-08-31T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,633,22,655,44120,44775,822,3137,3386425,42231,,,3473431,40796319,8694739,,2,,,1480793,1992638,16461092,24335227,ITC,ITC4
2022-09-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,605,22,627,42380,43007,-1768,2972,3391152,42244,,,3476403,40818928,8697549,,0,,,1481085,1995318,16464686,24354242,ITC,ITC4
2022-09-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,594,15,609,42235,42844,-163,2757,3394049,42267,,,3479160,40840194,8700050,,3,,,1481357,1997803,16467623,24372571,ITC,ITC4
2022-09-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,586,14,600,42136,42736,-108,2511,3396651,42284,,,3481671,40861489,8702541,,0,,,1481643,2000028,16470610,24390879,ITC,ITC4
2022-09-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,569,13,582,41367,41949,-787,1862,3399293,42291,,,3483533,40878931,8704635,,0,,,1481782,2001751,16473201,24405730,ITC,ITC4
2022-09-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,575,13,588,39951,40539,-1410,738,3401437,42295,,,3484271,40886623,8705818,,0,,,1481838,2002433,16474517,24412106,ITC,ITC4
2022-09-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,569,14,583,38127,38710,-1829,3980,3407233,42308,,,3488251,40918606,8709673,,2,,,1482126,2006125,16479244,24439362,ITC,ITC4
2022-09-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,540,16,556,38172,38728,18,2733,3409938,42318,,,3490984,40944714,8712894,,4,,,1482503,2008481,16484539,24460175,ITC,ITC4
2022-09-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,501,15,516,35281,35797,-2931,2554,3415406,42335,,,3493538,40967587,8715714,,0,,,1482773,2010765,16488278,24479309,ITC,ITC4
2022-09-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,496,13,509,34503,35012,-785,2420,3418595,42351,,,3495958,40988587,8718235,,1,,,1483055,2012903,16491289,24497298,ITC,ITC4
2022-09-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,502,13,515,33089,33604,-1408,2310,3422305,42359,,,3498268,41008701,8720654,,0,,,1483303,2014965,16494247,24514454,ITC,ITC4
2022-09-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,507,13,520,33733,34253,649,1851,3423498,42368,,,3500119,41025595,8722799,,0,,,1483460,2016659,16496827,24528768,ITC,ITC4
2022-09-12T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,514,14,528,33031,33559,-694,778,3424963,42375,,,3500897,41033542,8723882,,1,,,1483526,2017371,16498283,24535259,ITC,ITC4
2022-09-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,533,13,546,31737,32283,-1276,4364,3430594,42384,,,3505261,41070596,8728734,,0,,,1483943,2021318,16507550,24563046,ITC,ITC4
2022-09-14T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,525,8,533,33311,33844,1561,2871,3431901,42387,,,3508132,41095062,8731914,,1,,,1484329,2023803,16512338,24582724,ITC,ITC4
2022-09-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,507,9,516,31895,32411,-1433,3004,3436328,42397,,,3511136,41118731,8735000,,1,,,1484616,2026520,16516670,24602061,ITC,ITC4
2022-09-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,488,9,497,32452,32949,538,3110,3438891,42406,,,3514246,41140873,8737716,,0,,,1484942,2029304,16520102,24620771,ITC,ITC4
2022-09-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,482,12,494,33623,34117,1168,2868,3440579,42418,,,3517114,41162106,8740295,,4,,,1485248,2031866,16523195,24638911,ITC,ITC4
2022-09-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,464,12,476,32991,33467,-650,284,3441505,42426,,,3517398,41169505,8741432,,0,,,1485401,2031997,16525590,24643915,ITC,ITC4
2022-09-19T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,477,10,487,34183,34670,1203,2243,3442538,42433,,,3519641,41185138,8743182,,0,,,1485499,2034142,16527290,24657848,ITC,ITC4
2022-09-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,496,10,506,35419,35925,1255,5570,3446843,42443,,,3525211,41223116,8747739,,0,,,1485833,2039378,16532792,24690324,ITC,ITC4
2022-09-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,475,10,485,36631,37116,1191,3525,3449171,42449,,,3528736,41251019,8751212,,1,,,1486259,2042477,16537356,24713663,ITC,ITC4
2022-09-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,468,9,477,35476,35953,-1163,3841,3454163,42461,,,3532577,41278042,8754460,,2,,,1486582,2045995,16541651,24736391,ITC,ITC4
2022-09-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,485,8,493,36616,37109,1156,3661,3456654,42475,,,3536238,41302398,8757429,,0,,,1486884,2049354,16544655,24757743,ITC,ITC4
2022-09-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,455,8,463,37347,37810,701,4081,3460020,42489,,,3540319,41328042,8760590,,0,,,1487243,2053076,16548048,24779994,ITC,ITC4
2022-09-25T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,443,8,451,39217,39668,1858,3120,3461274,42497,,,3543439,41348418,8763024,,0,,,1487458,2055981,16550895,24797523,ITC,ITC4
2022-09-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,457,7,464,39344,39808,140,1452,3462577,42506,,,3544891,41357895,8764303,,0,,,1487573,2057318,16552494,24805401,ITC,ITC4
2022-09-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,498,7,505,42398,42903,3095,8978,3468440,42526,,,3553869,41401840,8769775,,0,,,1488127,2065742,16557998,24843842,ITC,ITC4
2022-09-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,517,8,525,47487,48012,5109,6546,3469871,42532,,,3560415,41435218,8773930,,1,,,1488865,2071550,16563117,24872101,ITC,ITC4
2022-09-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,538,8,546,48934,49480,1468,6872,3475273,42534,,,3567287,41469405,8778317,,1,,,1489533,2077754,16568520,24900885,ITC,ITC4
2022-09-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,581,9,590,52903,53493,4013,6252,3477500,42546,,,3573539,41499226,8782161,,1,,,1490106,2083433,16572246,24926980,ITC,ITC4
2022-10-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,598,10,608,54377,54985,1492,5991,3481989,42556,,,3579530,41529333,8785809,,1,,,1490641,2088889,16576096,24953237,ITC,ITC4
2022-10-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,609,10,619,57972,58591,3606,4896,3483267,42568,,,3584426,41555027,8788730,,0,,,1490998,2093428,16579607,24975420,ITC,ITC4
2022-10-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,635,11,646,57966,58612,21,1847,3485081,42580,,,3586273,41566121,8790166,,2,,,1491141,2095132,16581086,24985035,ITC,ITC4
2022-10-04T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,731,15,746,62765,63511,4899,12249,3492421,42590,,,3598522,41619868,8796534,,5,,,1491850,2106672,16587323,25032545,ITC,ITC4
2022-10-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,786,15,801,68999,69800,6289,8498,3494626,42594,,,3607020,41660881,8801788,,1,,,1492686,2114334,16593044,25067837,ITC,ITC4
2022-10-06T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,817,13,830,70047,70877,1077,9124,3502657,42610,,,3616144,41701304,8806751,,1,,,1493536,2122608,16598638,25102666,ITC,ITC4
2022-10-07T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,852,13,865,73740,74605,3728,8699,3507612,42626,,,3624843,41738257,8811343,,0,,,1494297,2130546,16602808,25135449,ITC,ITC4
2022-10-08T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,888,13,901,77139,78040,3435,8671,3512830,42644,,,3633514,41776324,8815943,,0,,,1495015,2138499,16607325,25168999,ITC,ITC4
2022-10-09T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,920,15,935,81128,82063,4023,6231,3515025,42657,,,3639745,41807717,8819250,,3,,,1495465,2144280,16610973,25196744,ITC,ITC4
2022-10-10T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,953,14,967,80215,81182,-881,2229,3518123,42669,,,3641974,41820182,8820727,,0,,,1495665,2146309,16612747,25207435,ITC,ITC4
2022-10-11T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1040,15,1055,82473,83528,2346,14025,3529789,42682,,,3655999,41883280,8828032,,5,,,1496455,2159544,16619324,25263956,ITC,ITC4
2022-10-12T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1101,14,1115,88519,89634,6106,9126,3532799,42692,,,3665125,41926986,8833307,,4,,,1497420,2167705,16625628,25301358,ITC,ITC4
2022-10-13T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1065,16,1081,87216,88297,-1337,8771,3542891,42708,,,3673896,41970968,8838463,,6,,,1498119,2175777,16631260,25339708,ITC,ITC4
2022-10-14T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1101,15,1116,86976,88092,-205,7991,3551049,42746,,,3681887,42010765,8843142,,0,,,1498806,2183081,16635753,25375012,ITC,ITC4
2022-10-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1123,16,1139,93229,94368,6276,7701,3552451,42769,,,3689588,42049303,8847280,,1,,,1499439,2190149,16640081,25409222,ITC,ITC4
2022-10-16T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1135,16,1151,95543,96694,2326,5653,3555759,42788,,,3695241,42082901,8850549,,0,,,1499833,2195408,16643891,25439010,ITC,ITC4
2022-10-17T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1149,20,1169,94079,95248,-1446,1864,3559056,42801,,,3697105,42095336,8851952,,4,,,1499993,2197112,16645692,25449644,ITC,ITC4
2022-10-18T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1192,19,1211,91278,92489,-2759,12757,3574546,42827,,,3709862,42159530,8858783,,0,,,1500720,2209142,16652261,25507269,ITC,ITC4
2022-10-19T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1192,23,1215,93098,94313,1824,8230,3580935,42844,,,3718092,42203524,8863794,,4,,,1501570,2216522,16658591,25544933,ITC,ITC4
2022-10-20T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1181,20,1201,85974,87175,-7138,7983,3596030,42870,,,3726075,42246085,8868440,,1,,,1502277,2223798,16663844,25582241,ITC,ITC4
2022-10-21T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1176,17,1193,81847,83040,-4135,6803,3606940,42898,,,3732878,42282292,8872490,,2,,,1502885,2229993,16668090,25614202,ITC,ITC4
2022-10-22T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1200,17,1217,82769,83986,946,6161,3612125,42928,,,3739039,42317390,8876282,,1,,,1503365,2235674,16672136,25645254,ITC,ITC4
2022-10-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1177,18,1195,84846,86041,2055,4646,3614695,42949,,,3743685,42347862,8879176,,1,,,1503684,2240001,16675767,25672095,ITC,ITC4
2022-10-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1172,21,1193,82543,83736,-2305,1640,3618625,42964,,,3745325,42360126,8880549,,4,,,1503864,2241461,16677782,25682344,ITC,ITC4
2022-10-25T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1164,21,1185,78385,79570,-4166,9979,3632744,42990,,,3755304,42417343,8886389,,0,,,1504404,2250900,16684140,25733203,ITC,ITC4
2022-10-26T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1155,22,1177,81603,82780,3210,6216,3635728,43012,,,3761520,42455660,8890624,,2,,,1505068,2256452,16689794,25765866,ITC,ITC4
2022-10-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1108,23,1131,74245,75376,-7404,6173,3649279,43038,,,3767693,42492283,8894657,,1,,,1505621,2262072,16694669,25797614,ITC,ITC4
2022-10-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1060,24,1084,72645,73729,-1647,5504,3656407,43061,,,3773197,42525027,8898208,,4,,,1506159,2267038,16699103,25825924,ITC,ITC4
2022-10-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1048,24,1072,70315,71387,-2342,4989,3663713,43086,,,3778186,42556099,8901371,,0,,,1506565,2271621,16702664,25853435,ITC,ITC4
2022-10-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1041,23,1064,70621,71685,298,3260,3666654,43107,,,3781446,42579701,8903554,,0,,,1506785,2274661,16705167,25874534,ITC,ITC4
2022-10-31T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1035,23,1058,69179,70237,-1448,1150,3669226,43133,,,3782596,42588581,8904558,,1,,,1506869,2275727,16706419,25882162,ITC,ITC4
2022-11-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1034,24,1058,66230,67288,-2949,6242,3678391,43159,,,3788838,42630058,8908598,,3,,,1507279,2281559,16711141,25918917,ITC,ITC4
2022-11-02T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1038,24,1062,65145,66207,-1081,1201,3680664,43168,,,3790039,42639799,8909814,,4,,,1507396,2282643,16712987,25926812,ITC,ITC4
2022-11-03T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1042,27,1069,58278,59347,-6860,7945,3695449,43188,,,3797984,42685688,8914960,,7,,,1507817,2290167,16717856,25967832,ITC,ITC4
